"","Attrition","Gender","Age","MaritalStatus","EducationField","Level of Education","MonthlyIncome","DistanceFromHome","NumCompaniesWorked","JobLevel","OverTime","PercentSalaryHike","PerformanceRating","BusinessTravel","StockOptionLevel","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","EnvironmentSatisfaction","JobInvolvement","JobSatisfaction","RelationshipSatisfaction","WorkLifeBalance"
"25","0","1",1.48358681097038,"2","2",3,2.56231916612496,-1.03745870886003,0.136811040358671,2.68650637832224,"1",1.06807042504065,-0.429945314484811,"2",-0.915018437358278,0.262279185721743,-0.247084650049958,-0.660556309092522,0.810920964200243,-1.54048709568375,0.469832671191187,-0.582668851206141,-1.57665015171057,-1.05793684174525
"26","0","1",1.59342678136205,"1","4",4,0.209806225110346,-1.03745870886003,0.136811040358671,0.83243859609985,"0",1.33947293581156,2.31796604330942,"2",-0.915018437358278,1.16099807385919,2.42142957048959,3.6076536881207,1.09885666888004,-1.54048709568375,-0.871243108713755,-1.46115419610155,0.288682422144189,-1.05793684174525
"27","0","0",0.0556671958787677,"1","2",3,0.197480184251736,-0.788366948627408,-0.273622080717342,0.83243859609985,"0",-0.831747150355768,-0.429945314484811,"3",-0.915018437358278,-0.276952147160722,-0.247084650049958,-0.304872142658087,-0.340821854518942,0.28206101751956,0.469832671191187,1.17430183858468,-1.57665015171057,0.382032748408008
"28","0","0",-0.383692685687884,"2","3",2,-0.0846981082614318,1.57800477358253,-1.09448832286937,-0.0945952950113465,"0",-0.560344639584851,-0.429945314484811,"1",0.215298455849007,0.082535408094255,0.93892167018984,-0.660556309092522,0.810920964200243,0.28206101751956,0.469832671191187,-0.582668851206141,-1.57665015171057,1.82200233856127
"29","1","1",2.14262663332036,"2","2",4,-0.345085721399558,0.581637732652032,2.59940976681475,-1.02162918612254,"1",0.796667914269731,-0.429945314484811,"3",2.47593224226358,-0.276952147160722,0.0494169300099916,0.762180356645218,-0.340821854518942,-0.629213039082096,0.469832671191187,-0.582668851206141,-1.57665015171057,0.382032748408008
"30","1","0",-0.603372626471209,"2","2",4,-0.0789753035770774,-0.41472930827847,0.547244161434685,-0.0945952950113465,"1",0.796667914269731,-0.429945314484811,"3",-0.915018437358278,0.082535408094255,0.93892167018984,1.82923285594852,0.810920964200243,-0.629213039082096,-2.2123188886187,0.295816493689271,-0.643983864783191,-1.05793684174525
"31","1","1",-0.603372626471209,"2","2",3,-0.434009301879527,1.32891301334991,0.136811040358671,-0.0945952950113465,"1",-1.10314966112668,-0.429945314484811,"3",0.215298455849007,-0.816183480043187,-0.543586230109908,0.0508120237763478,-0.628757559198739,-0.629213039082096,-2.2123188886187,0.295816493689271,0.288682422144189,0.382032748408008
"32","0","0",0.495027077445419,"3","2",1,0.36498227520534,-0.0410916679295317,0.136811040358671,0.83243859609985,"1",-0.560344639584851,-0.429945314484811,"3",0.215298455849007,0.442022963349232,0.93892167018984,-0.660556309092522,0.810920964200243,0.28206101751956,0.469832671191187,0.295816493689271,0.288682422144189,0.382032748408008
"33","0","0",-0.713212596862872,"2","1",3,-0.0404564258939226,-0.0410916679295317,-1.09448832286937,-0.0945952950113465,"1",1.06807042504065,-0.429945314484811,"3",-0.915018437358278,0.801510518604209,1.53192483030974,0.762180356645218,0.810920964200243,0.28206101751956,0.469832671191187,1.17430183858468,1.22134870907157,-2.49790643189851
"34","0","0",-0.493532656079547,"3","4",2,-0.410017543779733,-0.0410916679295317,-1.09448832286937,-0.0945952950113465,"0",0.525265403498815,-0.429945314484811,"2",2.47593224226358,0.262279185721743,0.93892167018984,-0.660556309092522,0.810920964200243,1.19333507412122,-2.2123188886187,1.17430183858468,1.22134870907157,1.82200233856127
"35","0","0",0.495027077445419,"2","2",4,-0.944879673894396,-0.0410916679295317,-0.273622080717342,-1.02162918612254,"0",1.61087544658248,2.31796604330942,"3",0.215298455849007,-0.276952147160722,-1.13658939022981,-0.304872142658087,-0.0528861498391462,0.28206101751956,0.469832671191187,-1.46115419610155,1.22134870907157,0.382032748408008
"36","0","0",-0.164012744904558,"2","3",5,0.168205837212539,-1.03745870886003,-0.684055201793356,0.83243859609985,"0",-0.560344639584851,-0.429945314484811,"3",1.34561534905629,0.62176674097672,1.23542325024979,-0.660556309092522,0.522985259520446,0.28206101751956,0.469832671191187,-0.582668851206141,-1.57665015171057,0.382032748408008
"37","0","0",-1.04273250803786,"3","4",3,-0.991982758604082,-0.0410916679295317,1.36811040358671,-1.02162918612254,"0",0.796667914269731,-0.429945314484811,"1",0.215298455849007,-0.816183480043187,-0.543586230109908,0.0508120237763478,-0.628757559198739,1.19333507412122,0.469832671191187,-0.582668851206141,1.22134870907157,-2.49790643189851
"38","0","0",-1.04273250803786,"3","4",3,-0.87268429172254,-0.788366948627408,-0.684055201793356,-1.02162918612254,"1",-0.0175396180430183,-0.429945314484811,"1",0.215298455849007,-0.995927257670676,-0.840087810169857,-0.660556309092522,-0.916693263878535,0.28206101751956,-0.871243108713755,0.295816493689271,1.22134870907157,-1.05793684174525
"39","0","1",0.165507166270431,"1","2",4,0.4743758878255,-1.03745870886003,0.547244161434685,-0.0945952950113465,"0",1.8822779573534,2.31796604330942,"3",-0.915018437358278,0.262279185721743,-0.247084650049958,-0.660556309092522,0.810920964200243,-1.54048709568375,-0.871243108713755,1.17430183858468,0.288682422144189,1.82200233856127
"40","0","1",2.14262663332036,"3","2",3,-0.500481879367028,-0.165637548045844,0.547244161434685,-1.02162918612254,"1",0.796667914269731,-0.429945314484811,"3",0.215298455849007,-0.816183480043187,-0.543586230109908,0.0508120237763478,-0.628757559198739,0.28206101751956,0.469832671191187,-1.46115419610155,0.288682422144189,0.382032748408008
"41","0","1",-0.273852715296221,"1","4",2,-0.928811799203709,2.2007341741641,-0.273622080717342,-1.02162918612254,"0",-0.0175396180430183,-0.429945314484811,"3",-0.915018437358278,-0.636439702415699,-0.543586230109908,-0.304872142658087,-0.628757559198739,1.19333507412122,0.469832671191187,-0.582668851206141,1.22134870907157,0.382032748408008
"42","0","1",-1.04273250803786,"1","4",3,-0.935855251122914,-0.0410916679295317,-0.684055201793356,-1.02162918612254,"0",0.253862892727898,-0.429945314484811,"3",-0.915018437358278,0.082535408094255,0.93892167018984,-0.660556309092522,-0.340821854518942,1.19333507412122,0.469832671191187,-0.582668851206141,1.22134870907157,-1.05793684174525
"43","0","0",0.714707018228745,"3","4",3,-0.977675746893196,-0.290183428162157,0.547244161434685,-1.02162918612254,"0",-0.288942128813935,-0.429945314484811,"1",2.47593224226358,-0.276952147160722,0.0494169300099916,0.0508120237763478,-0.628757559198739,1.19333507412122,1.81090845109613,1.17430183858468,1.22134870907157,1.82200233856127
"44","0","0",0.0556671958787677,"2","2",3,-0.653016634992321,1.45345889346622,-0.684055201793356,-1.02162918612254,"1",-0.831747150355768,-0.429945314484811,"3",0.215298455849007,0.262279185721743,0.93892167018984,-0.304872142658087,0.810920964200243,-0.629213039082096,1.81090845109613,-1.46115419610155,-1.57665015171057,-1.05793684174525
"45","1","0",0.165507166270431,"2","4",1,0.0312987405329828,2.44982593439672,1.77854352466273,-0.0945952950113465,"1",1.06807042504065,-0.429945314484811,"3",-0.915018437358278,-0.995927257670676,-1.13658939022981,-0.660556309092522,-1.20462896855833,-0.629213039082096,0.469832671191187,-1.46115419610155,-0.643983864783191,0.382032748408008
"46","1","1",-0.823052567254535,"2","3",3,0.243922945343997,2.2007341741641,-0.684055201793356,0.83243859609985,"0",1.8822779573534,2.31796604330942,"3",2.47593224226358,0.62176674097672,0.0494169300099916,-0.304872142658087,1.38679237355983,-0.629213039082096,0.469832671191187,1.17430183858468,1.22134870907157,-1.05793684174525
"47","0","0",-1.59193235999618,"3","2",3,-0.925069965371631,-0.539275188394782,-0.684055201793356,-1.02162918612254,"1",0.253862892727898,-0.429945314484811,"3",0.215298455849007,-0.45669592478821,-0.543586230109908,0.0508120237763478,-0.628757559198739,1.19333507412122,1.81090845109613,-0.582668851206141,-1.57665015171057,-1.05793684174525
"48","0","1",-1.04273250803786,"1","2",3,0.759415582680845,1.32891301334991,-0.684055201793356,-0.0945952950113465,"0",-0.288942128813935,-0.429945314484811,"2",-0.915018437358278,0.082535408094255,0.93892167018984,-0.660556309092522,0.810920964200243,1.19333507412122,0.469832671191187,0.295816493689271,1.22134870907157,0.382032748408008
"49","1","1",-0.713212596862872,"1","6",3,-0.8526544753273,-0.788366948627408,0.957677282510699,-1.02162918612254,"1",-1.10314966112668,-0.429945314484811,"3",-0.915018437358278,-0.276952147160722,-0.543586230109908,-0.660556309092522,-0.0528861498391462,1.19333507412122,0.469832671191187,-1.46115419610155,0.288682422144189,0.382032748408008
"50","0","0",0.165507166270431,"3","2",3,0.897643326595252,-0.788366948627408,-1.09448832286937,0.83243859609985,"0",-0.831747150355768,-0.429945314484811,"3",1.34561534905629,1.70022940674165,1.82842641036969,1.11786452307965,2.53853519227902,-1.54048709568375,0.469832671191187,0.295816493689271,0.288682422144189,-1.05793684174525
"51","0","1",-0.164012744904558,"1","3",3,0.497046998690442,-1.03745870886003,-0.684055201793356,0.83243859609985,"0",-0.288942128813935,-0.429945314484811,"2",-0.915018437358278,0.62176674097672,0.93892167018984,-0.660556309092522,1.09885666888004,0.28206101751956,0.469832671191187,0.295816493689271,-1.57665015171057,1.82200233856127
"52","0","1",1.70326675175371,"1","2",3,-0.730494606103581,-0.91291282874372,1.77854352466273,-1.02162918612254,"0",-0.0175396180430183,-0.429945314484811,"3",-0.915018437358278,-0.816183480043187,-0.543586230109908,0.0508120237763478,-0.628757559198739,0.28206101751956,-0.871243108713755,1.17430183858468,-0.643983864783191,-1.05793684174525
"53","0","1",1.48358681097038,"3","4",4,2.85836425460407,-1.03745870886003,0.136811040358671,2.68650637832224,"0",-1.10314966112668,-0.429945314484811,"3",0.215298455849007,0.082535408094255,-1.13658939022981,-0.660556309092522,0.522985259520446,1.19333507412122,0.469832671191187,1.17430183858468,0.288682422144189,-1.05793684174525
"54","0","0",-0.273852715296221,"2","2",4,-0.126298496159239,-0.91291282874372,1.36811040358671,-0.0945952950113465,"0",-0.560344639584851,-0.429945314484811,"3",0.215298455849007,0.801510518604209,1.53192483030974,1.11786452307965,1.38679237355983,1.19333507412122,-0.871243108713755,-1.46115419610155,-0.643983864783191,0.382032748408008
"55","0","0",-0.493532656079547,"2","2",3,-0.822499696798202,-0.290183428162157,-0.684055201793356,-1.02162918612254,"0",1.33947293581156,2.31796604330942,"2",-0.915018437358278,-0.276952147160722,-0.840087810169857,-0.660556309092522,-0.340821854518942,-0.629213039082096,1.81090845109613,-0.582668851206141,0.288682422144189,-2.49790643189851
"56","0","0",0.165507166270431,"2","2",2,-0.282134869871659,-0.91291282874372,0.136811040358671,-0.0945952950113465,"0",0.796667914269731,-0.429945314484811,"1",0.215298455849007,0.262279185721743,0.93892167018984,1.82923285594852,0.23504955484065,1.19333507412122,-0.871243108713755,1.17430183858468,1.22134870907157,0.382032748408008
"57","0","0",-0.603372626471209,"2","4",3,-0.208838948337428,1.70255065369885,-1.09448832286937,-0.0945952950113465,"0",1.61087544658248,2.31796604330942,"3",0.215298455849007,0.442022963349232,-1.13658939022981,1.82923285594852,1.09885666888004,-0.629213039082096,-0.871243108713755,1.17430183858468,-0.643983864783191,0.382032748408008
"58","0","1",-0.164012744904558,"3","2",3,1.20293294571831,1.57800477358253,1.77854352466273,0.83243859609985,"0",0.796667914269731,-0.429945314484811,"3",0.215298455849007,0.082535408094255,0.93892167018984,1.47354868951409,-0.628757559198739,-0.629213039082096,1.81090845109613,-0.582668851206141,-0.643983864783191,-1.05793684174525
"59","0","1",-1.15257247842952,"3","2",3,-0.0294510322701641,-1.03745870886003,-0.684055201793356,-0.0945952950113465,"0",1.33947293581156,2.31796604330942,"2",0.215298455849007,-0.0972083695332335,0.345918510069941,-0.304872142658087,-0.0528861498391462,0.28206101751956,0.469832671191187,-0.582668851206141,-1.57665015171057,-2.49790643189851
"60","0","1",1.37374684057872,"1","2",4,2.67083234725522,0.083454212186781,2.59940976681475,2.68650637832224,"1",-1.10314966112668,-0.429945314484811,"2",-0.915018437358278,-0.636439702415699,-0.543586230109908,-0.304872142658087,-0.628757559198739,0.28206101751956,0.469832671191187,-1.46115419610155,1.22134870907157,0.382032748408008
"61","0","0",0.0556671958787677,"2","4",3,-0.925510181116581,-0.0410916679295317,-0.684055201793356,-1.02162918612254,"1",-0.831747150355768,-0.429945314484811,"2",2.47593224226358,-0.45669592478821,-0.543586230109908,-0.304872142658087,-0.628757559198739,-0.629213039082096,0.469832671191187,1.17430183858468,0.288682422144189,-1.05793684174525
"62","0","0",0.495027077445419,"1","2",4,2.08754648519602,-0.91291282874372,-0.684055201793356,1.75947248721105,"0",1.06807042504065,-0.429945314484811,"3",-0.915018437358278,2.77869207250658,1.82842641036969,-0.660556309092522,-0.0528861498391462,1.19333507412122,0.469832671191187,-0.582668851206141,-0.643983864783191,0.382032748408008
"63","0","1",-2.03129224156283,"1","4",3,-1.17335164552362,0.083454212186781,-0.684055201793356,-1.02162918612254,"0",-0.831747150355768,-0.429945314484811,"3",-0.915018437358278,-1.17567103529816,-1.13658939022981,-0.660556309092522,-1.20462896855833,1.19333507412122,-0.871243108713755,0.295816493689271,-1.57665015171057,0.382032748408008
"64","0","0",-0.493532656079547,"2","2",3,-0.230409519839994,-0.290183428162157,-0.684055201793356,-0.0945952950113465,"0",-0.288942128813935,-0.429945314484811,"3",0.215298455849007,1.16099807385919,1.23542325024979,0.762180356645218,1.09885666888004,1.19333507412122,-0.871243108713755,0.295816493689271,0.288682422144189,-1.05793684174525
"65","0","0",-1.04273250803786,"1","2",3,-0.451838039550015,-0.91291282874372,-0.684055201793356,-0.0945952950113465,"1",-1.10314966112668,-0.429945314484811,"3",-0.915018437358278,-0.276952147160722,0.0494169300099916,-0.660556309092522,-0.0528861498391462,1.19333507412122,0.469832671191187,0.295816493689271,-1.57665015171057,0.382032748408008
"66","1","0",-0.932892537646198,"2","4",4,-0.675027422239838,-0.91291282874372,0.957677282510699,-1.02162918612254,"1",-0.560344639584851,-0.429945314484811,"3",-0.915018437358278,-0.636439702415699,-0.543586230109908,0.0508120237763478,-0.628757559198739,-1.54048709568375,-2.2123188886187,1.17430183858468,1.22134870907157,-1.05793684174525
"67","0","1",-0.603372626471209,"2","2",2,0.530943611051619,-0.290183428162157,-0.684055201793356,0.83243859609985,"0",2.42508297889523,2.31796604330942,"2",0.215298455849007,0.62176674097672,1.53192483030974,2.18491702238296,1.38679237355983,0.28206101751956,-0.871243108713755,0.295816493689271,-1.57665015171057,0.382032748408008
"68","0","1",0.714707018228745,"2","2",3,0.760296014170746,-0.290183428162157,2.18897664573874,0.83243859609985,"0",0.253862892727898,-0.429945314484811,"3",0.215298455849007,-0.995927257670676,-1.13658939022981,-0.660556309092522,-1.20462896855833,0.28206101751956,0.469832671191187,-1.46115419610155,-1.57665015171057,-1.05793684174525
"69","0","0",0.165507166270431,"3","2",2,1.09596051969538,0.706183612768344,-1.09448832286937,0.83243859609985,"1",-0.288942128813935,-0.429945314484811,"3",0.215298455849007,0.801510518604209,1.82842641036969,0.0508120237763478,1.38679237355983,0.28206101751956,-0.871243108713755,1.17430183858468,-0.643983864783191,0.382032748408008
"70","0","1",-0.823052567254535,"3","3",1,0.382370797130879,0.083454212186781,-0.684055201793356,-0.0945952950113465,"1",-0.288942128813935,-0.429945314484811,"3",1.34561534905629,0.082535408094255,0.93892167018984,-0.304872142658087,0.810920964200243,1.19333507412122,-0.871243108713755,-0.582668851206141,-1.57665015171057,0.382032748408008
"71","0","0",-1.48209238960451,"3","2",1,-0.798287830825933,2.07618829404778,-0.684055201793356,-1.02162918612254,"0",-0.831747150355768,-0.429945314484811,"3",1.34561534905629,-0.45669592478821,-0.543586230109908,-0.660556309092522,-0.628757559198739,0.28206101751956,0.469832671191187,1.17430183858468,0.288682422144189,-1.05793684174525
"72","0","1",0.604867047837082,"1","2",5,2.08248400412909,1.70255065369885,-0.273622080717342,1.75947248721105,"0",-0.288942128813935,-0.429945314484811,"3",-0.915018437358278,-0.995927257670676,-1.13658939022981,-0.660556309092522,-1.20462896855833,-1.54048709568375,0.469832671191187,1.17430183858468,-0.643983864783191,0.382032748408008
"73","0","1",1.26390687018706,"2","4",1,1.3147477449357,2.44982593439672,0.136811040358671,0.83243859609985,"0",1.61087544658248,2.31796604330942,"3",0.215298455849007,-1.17567103529816,-1.13658939022981,-0.660556309092522,-1.20462896855833,-1.54048709568375,0.469832671191187,0.295816493689271,-0.643983864783191,-2.49790643189851
"74","0","0",-1.15257247842952,"2","2",3,-0.271789799865326,-1.03745870886003,-0.684055201793356,-0.0945952950113465,"0",0.525265403498815,-0.429945314484811,"3",0.215298455849007,0.262279185721743,0.93892167018984,1.82923285594852,0.810920964200243,0.28206101751956,0.469832671191187,0.295816493689271,-0.643983864783191,0.382032748408008
"75","1","1",-1.70177233038784,"1","6",1,-0.958966577732807,-1.03745870886003,-0.684055201793356,-1.02162918612254,"1",-1.10314966112668,-0.429945314484811,"2",-0.915018437358278,-0.636439702415699,-0.543586230109908,-0.304872142658087,-0.628757559198739,-1.54048709568375,-0.871243108713755,-0.582668851206141,0.288682422144189,0.382032748408008
"76","0","1",-0.0541727745128951,"1","4",5,0.0268965830834794,-1.03745870886003,0.547244161434685,-0.0945952950113465,"0",-0.0175396180430183,-0.429945314484811,"1",-0.915018437358278,-0.995927257670676,-1.13658939022981,-0.660556309092522,-1.20462896855833,1.19333507412122,0.469832671191187,1.17430183858468,-0.643983864783191,0.382032748408008
"77","0","1",0.385187107053756,"2","2",4,-0.950382370706275,0.083454212186781,0.136811040358671,-1.02162918612254,"1",-0.560344639584851,-0.429945314484811,"3",0.215298455849007,0.082535408094255,0.93892167018984,-0.304872142658087,0.810920964200243,1.19333507412122,1.81090845109613,0.295816493689271,0.288682422144189,0.382032748408008
"78","0","1",0.0556671958787677,"2","4",3,-0.67766871670954,0.083454212186781,1.36811040358671,-1.02162918612254,"0",1.33947293581156,2.31796604330942,"3",0.215298455849007,-0.276952147160722,0.0494169300099916,-0.660556309092522,-0.340821854518942,0.28206101751956,0.469832671191187,-1.46115419610155,-0.643983864783191,0.382032748408008
"79","0","1",1.04422692940373,"2","4",4,-0.280153899019383,-0.290183428162157,-0.273622080717342,-0.0945952950113465,"0",-0.288942128813935,-0.429945314484811,"1",-0.915018437358278,-0.995927257670676,-1.13658939022981,-0.660556309092522,-1.20462896855833,0.28206101751956,0.469832671191187,0.295816493689271,0.288682422144189,1.82200233856127
"80","0","0",-1.04273250803786,"3","4",2,-0.597549451128578,-1.03745870886003,-0.684055201793356,-1.02162918612254,"0",-1.10314966112668,-0.429945314484811,"3",0.215298455849007,-0.276952147160722,-0.543586230109908,-0.660556309092522,-0.0528861498391462,1.19333507412122,0.469832671191187,-0.582668851206141,-0.643983864783191,0.382032748408008
"81","1","0",-1.15257247842952,"1","6",1,-0.754706472075849,-0.788366948627408,-1.09448832286937,-1.02162918612254,"0",1.8822779573534,2.31796604330942,"2",-0.915018437358278,-0.0972083695332335,0.0494169300099916,-0.660556309092522,-0.0528861498391462,0.28206101751956,0.469832671191187,-1.46115419610155,0.288682422144189,0.382032748408008
